id,activity_hour,step_total,total_intensity,average_intensity,calories,hour,day_of_week,time_of_day
7086361926,2016-03-16T04:00:00Z,0,0,0,68,4,Wed,Night
7086361926,2016-03-16T05:00:00Z,0,0,0,68,5,Wed,Night
7086361926,2016-03-16T06:00:00Z,28,2,0.033333,74,6,Wed,Morning
7086361926,2016-03-16T07:00:00Z,439,17,0.283333,131,7,Wed,Morning
7086361926,2016-03-16T08:00:00Z,192,5,0.083333,90,8,Wed,Morning
7086361926,2016-03-16T09:00:00Z,37,3,0.05,75,9,Wed,Morning
7086361926,2016-03-16T10:00:00Z,170,5,0.083333,81,10,Wed,Morning
7086361926,2016-03-16T11:00:00Z,16,1,0.016667,72,11,Wed,Morning
7086361926,2016-03-16T12:00:00Z,376,19,0.316667,116,12,Wed,Afternoon
7086361926,2016-03-16T13:00:00Z,3718,94,1.566667,310,13,Wed,Afternoon
7086361926,2016-03-16T14:00:00Z,0,0,0,77,14,Wed,Afternoon
7086361926,2016-03-16T15:00:00Z,74,4,0.066667,79,15,Wed,Afternoon
7086361926,2016-03-16T16:00:00Z,548,24,0.4,125,16,Wed,Afternoon
7086361926,2016-03-16T17:00:00Z,658,20,0.333333,129,17,Wed,Afternoon
7086361926,2016-03-16T18:00:00Z,603,23,0.383333,141,18,Wed,Evening
7086361926,2016-03-16T19:00:00Z,522,19,0.316667,131,19,Wed,Evening
7086361926,2016-03-16T20:00:00Z,112,12,0.2,109,20,Wed,Evening
7086361926,2016-03-16T21:00:00Z,353,19,0.316667,115,21,Wed,Evening
7086361926,2016-03-16T22:00:00Z,128,7,0.116667,86,22,Wed,Night
7086361926,2016-03-16T23:00:00Z,4,1,0.016667,70,23,Wed,Night
7086361926,2016-03-17T00:00:00Z,0,0,0,69,0,Thu,Night
7086361926,2016-03-17T01:00:00Z,0,0,0,69,1,Thu,Night
7086361926,2016-03-17T02:00:00Z,0,0,0,68,2,Thu,Night
7086361926,2016-03-17T03:00:00Z,0,0,0,68,3,Thu,Night
7086361926,2016-03-17T04:00:00Z,5,1,0.016667,69,4,Thu,Night
7086361926,2016-03-17T05:00:00Z,0,0,0,68,5,Thu,Night
7086361926,2016-03-17T06:00:00Z,14,2,0.033333,72,6,Thu,Morning
7086361926,2016-03-17T07:00:00Z,494,12,0.2,116,7,Thu,Morning
7086361926,2016-03-17T08:00:00Z,231,5,0.083333,87,8,Thu,Morning
7086361926,2016-03-17T09:00:00Z,35,2,0.033333,74,9,Thu,Morning
7086361926,2016-03-17T10:00:00Z,64,3,0.05,77,10,Thu,Morning
7086361926,2016-03-17T11:00:00Z,428,10,0.166667,102,11,Thu,Morning
7086361926,2016-03-17T12:00:00Z,541,11,0.183333,110,12,Thu,Afternoon
7086361926,2016-03-17T13:00:00Z,3984,101,1.683333,304,13,Thu,Afternoon
7086361926,2016-03-17T14:00:00Z,0,0,0,71,14,Thu,Afternoon
7086361926,2016-03-17T15:00:00Z,309,9,0.15,94,15,Thu,Afternoon
7086361926,2016-03-17T16:00:00Z,596,19,0.316667,120,16,Thu,Afternoon
7086361926,2016-03-17T17:00:00Z,385,18,0.3,111,17,Thu,Afternoon
7086361926,2016-03-17T18:00:00Z,221,6,0.1,99,18,Thu,Evening
7086361926,2016-03-17T19:00:00Z,64,5,0.083333,90,19,Thu,Evening
7086361926,2016-03-17T20:00:00Z,237,13,0.216667,99,20,Thu,Evening
7086361926,2016-03-17T21:00:00Z,0,0,0,69,21,Thu,Evening
7086361926,2016-03-17T22:00:00Z,42,6,0.1,84,22,Thu,Night
7086361926,2016-03-17T23:00:00Z,81,6,0.1,85,23,Thu,Night
7086361926,2016-03-18T00:00:00Z,140,8,0.133333,93,0,Fri,Night
7086361926,2016-03-18T01:00:00Z,82,5,0.083333,80,1,Fri,Night
7086361926,2016-03-18T02:00:00Z,0,0,0,68,2,Fri,Night
7086361926,2016-03-18T03:00:00Z,0,0,0,68,3,Fri,Night
7086361926,2016-03-18T04:00:00Z,0,0,0,68,4,Fri,Night
7086361926,2016-03-18T05:00:00Z,0,0,0,68,5,Fri,Night
7086361926,2016-03-18T06:00:00Z,0,0,0,68,6,Fri,Morning
7086361926,2016-03-18T07:00:00Z,184,7,0.116667,96,7,Fri,Morning
7086361926,2016-03-18T08:00:00Z,441,14,0.233333,112,8,Fri,Morning
7086361926,2016-03-18T09:00:00Z,144,4,0.066667,85,9,Fri,Morning
7086361926,2016-03-18T10:00:00Z,0,0,0,74,10,Fri,Morning
7086361926,2016-03-18T11:00:00Z,192,7,0.116667,86,11,Fri,Morning
7086361926,2016-03-18T12:00:00Z,163,6,0.1,86,12,Fri,Afternoon
7086361926,2016-03-18T13:00:00Z,2572,63,1.05,240,13,Fri,Afternoon
7086361926,2016-03-18T14:00:00Z,17,2,0.033333,77,14,Fri,Afternoon
7086361926,2016-03-18T15:00:00Z,56,4,0.066667,77,15,Fri,Afternoon
7086361926,2016-03-18T16:00:00Z,512,15,0.25,111,16,Fri,Afternoon
7086361926,2016-03-18T17:00:00Z,582,30,0.5,152,17,Fri,Afternoon
7086361926,2016-03-18T18:00:00Z,238,19,0.316667,111,18,Fri,Evening
7086361926,2016-03-18T19:00:00Z,366,14,0.233333,105,19,Fri,Evening
7086361926,2016-03-18T20:00:00Z,681,20,0.333333,134,20,Fri,Evening
7086361926,2016-03-18T21:00:00Z,1622,41,0.683333,183,21,Fri,Evening
7086361926,2016-03-18T22:00:00Z,0,2,0.033333,77,22,Fri,Night
7086361926,2016-03-18T23:00:00Z,0,0,0,69,23,Fri,Night
7086361926,2016-03-19T00:00:00Z,4,1,0.016667,71,0,Sat,Night
7086361926,2016-03-19T01:00:00Z,0,0,0,70,1,Sat,Night
7086361926,2016-03-19T02:00:00Z,207,6,0.1,89,2,Sat,Night
7086361926,2016-03-19T03:00:00Z,105,5,0.083333,84,3,Sat,Night
7086361926,2016-03-19T04:00:00Z,0,0,0,68,4,Sat,Night
7086361926,2016-03-19T05:00:00Z,0,0,0,68,5,Sat,Night
7086361926,2016-03-19T06:00:00Z,163,5,0.083333,84,6,Sat,Morning
7086361926,2016-03-19T07:00:00Z,0,0,0,69,7,Sat,Morning
7086361926,2016-03-19T08:00:00Z,8,1,0.016667,75,8,Sat,Morning
7086361926,2016-03-19T09:00:00Z,1796,31,0.516667,193,9,Sat,Morning
7086361926,2016-03-19T10:00:00Z,462,15,0.25,112,10,Sat,Morning
7086361926,2016-03-19T11:00:00Z,412,12,0.2,107,11,Sat,Morning
7086361926,2016-03-19T12:00:00Z,1154,33,0.55,177,12,Sat,Afternoon
7086361926,2016-03-19T13:00:00Z,954,27,0.45,178,13,Sat,Afternoon
7086361926,2016-03-19T14:00:00Z,0,0,0,76,14,Sat,Afternoon
7086361926,2016-03-19T15:00:00Z,25,2,0.033333,78,15,Sat,Afternoon
7086361926,2016-03-19T16:00:00Z,722,23,0.383333,164,16,Sat,Afternoon
7086361926,2016-03-19T17:00:00Z,391,25,0.416667,141,17,Sat,Afternoon
7086361926,2016-03-19T18:00:00Z,1198,34,0.566667,163,18,Sat,Evening
7086361926,2016-03-19T19:00:00Z,1179,34,0.566667,161,19,Sat,Evening
7086361926,2016-03-19T20:00:00Z,353,8,0.133333,108,20,Sat,Evening
7086361926,2016-03-19T21:00:00Z,207,8,0.133333,103,21,Sat,Evening
7086361926,2016-03-19T22:00:00Z,660,20,0.333333,145,22,Sat,Night
7086361926,2016-03-19T23:00:00Z,252,6,0.1,101,23,Sat,Night
7086361926,2016-03-20T00:00:00Z,720,15,0.25,140,0,Sun,Night
7086361926,2016-03-20T01:00:00Z,0,0,0,68,1,Sun,Night
7086361926,2016-03-20T02:00:00Z,0,0,0,73,2,Sun,Night
7086361926,2016-03-20T03:00:00Z,0,0,0,69,3,Sun,Night
7086361926,2016-03-20T04:00:00Z,0,0,0,70,4,Sun,Night
7086361926,2016-03-20T05:00:00Z,0,0,0,68,5,Sun,Night
7086361926,2016-03-20T06:00:00Z,0,0,0,68,6,Sun,Morning
7086361926,2016-03-20T07:00:00Z,5,1,0.016667,70,7,Sun,Morning
7086361926,2016-03-20T08:00:00Z,170,12,0.2,110,8,Sun,Morning
7086361926,2016-03-20T09:00:00Z,58,11,0.183333,101,9,Sun,Morning
7086361926,2016-03-20T10:00:00Z,0,0,0,68,10,Sun,Morning
7086361926,2016-03-20T11:00:00Z,0,0,0,68,11,Sun,Morning
7086361926,2016-03-20T12:00:00Z,0,0,0,68,12,Sun,Afternoon
7086361926,2016-03-20T13:00:00Z,0,0,0,68,13,Sun,Afternoon
7086361926,2016-03-20T14:00:00Z,0,0,0,68,14,Sun,Afternoon
7086361926,2016-03-20T15:00:00Z,0,0,0,68,15,Sun,Afternoon
7086361926,2016-03-20T16:00:00Z,0,0,0,68,16,Sun,Afternoon
7086361926,2016-03-20T17:00:00Z,0,0,0,68,17,Sun,Afternoon
7086361926,2016-03-20T18:00:00Z,0,0,0,68,18,Sun,Evening
7086361926,2016-03-20T19:00:00Z,284,5,0.083333,88,19,Sun,Evening
7086361926,2016-03-20T20:00:00Z,140,7,0.116667,99,20,Sun,Evening
7086361926,2016-03-20T21:00:00Z,387,8,0.133333,108,21,Sun,Evening
7086361926,2016-03-20T22:00:00Z,1382,23,0.383333,173,22,Sun,Night
7086361926,2016-03-20T23:00:00Z,477,7,0.116667,98,23,Sun,Night
7086361926,2016-03-21T00:00:00Z,1099,31,0.516667,147,0,Mon,Night
7086361926,2016-03-21T01:00:00Z,0,0,0,68,1,Mon,Night
7086361926,2016-03-21T02:00:00Z,0,0,0,68,2,Mon,Night
7086361926,2016-03-21T03:00:00Z,0,0,0,68,3,Mon,Night
7086361926,2016-03-21T04:00:00Z,5,1,0.016667,70,4,Mon,Night
7086361926,2016-03-21T05:00:00Z,0,0,0,68,5,Mon,Night
7086361926,2016-03-21T06:00:00Z,10,1,0.016667,70,6,Mon,Morning
7086361926,2016-03-21T07:00:00Z,0,0,0,68,7,Mon,Morning
7086361926,2016-03-21T08:00:00Z,0,0,0,69,8,Mon,Morning
7086361926,2016-03-21T09:00:00Z,0,0,0,69,9,Mon,Morning
7086361926,2016-03-21T10:00:00Z,250,9,0.15,107,10,Mon,Morning
7086361926,2016-03-21T11:00:00Z,819,21,0.35,158,11,Mon,Morning
7086361926,2016-03-21T12:00:00Z,109,4,0.066667,92,12,Mon,Afternoon
7086361926,2016-03-21T13:00:00Z,447,13,0.216667,118,13,Mon,Afternoon
7086361926,2016-03-21T14:00:00Z,222,9,0.15,100,14,Mon,Afternoon
7086361926,2016-03-21T15:00:00Z,0,0,0,68,15,Mon,Afternoon
7086361926,2016-03-21T16:00:00Z,0,0,0,68,16,Mon,Afternoon
7086361926,2016-03-21T17:00:00Z,0,0,0,68,17,Mon,Afternoon
7086361926,2016-03-21T18:00:00Z,793,26,0.433333,136,18,Mon,Evening
7086361926,2016-03-21T19:00:00Z,1094,32,0.533333,187,19,Mon,Evening
7086361926,2016-03-21T20:00:00Z,629,17,0.283333,134,20,Mon,Evening
7086361926,2016-03-21T21:00:00Z,33,3,0.05,92,21,Mon,Evening
7086361926,2016-03-21T22:00:00Z,1306,32,0.533333,183,22,Mon,Night
7086361926,2016-03-21T23:00:00Z,317,10,0.166667,107,23,Mon,Night
7086361926,2016-03-22T00:00:00Z,272,9,0.15,107,0,Tue,Night
7086361926,2016-03-22T01:00:00Z,0,0,0,68,1,Tue,Night
7086361926,2016-03-22T02:00:00Z,0,0,0,68,2,Tue,Night
7086361926,2016-03-22T03:00:00Z,0,0,0,68,3,Tue,Night
7086361926,2016-03-22T04:00:00Z,0,0,0,68,4,Tue,Night
7086361926,2016-03-22T05:00:00Z,0,0,0,68,5,Tue,Night
7086361926,2016-03-22T06:00:00Z,10,1,0.016667,70,6,Tue,Morning
7086361926,2016-03-22T07:00:00Z,0,0,0,68,7,Tue,Morning
7086361926,2016-03-22T08:00:00Z,0,0,0,68,8,Tue,Morning
7086361926,2016-03-22T09:00:00Z,0,0,0,68,9,Tue,Morning
7086361926,2016-03-22T10:00:00Z,0,0,0,68,10,Tue,Morning
7086361926,2016-03-22T11:00:00Z,0,0,0,68,11,Tue,Morning
7086361926,2016-03-22T12:00:00Z,0,0,0,68,12,Tue,Afternoon
7086361926,2016-03-22T13:00:00Z,0,0,0,68,13,Tue,Afternoon
7086361926,2016-03-22T14:00:00Z,0,0,0,68,14,Tue,Afternoon
7086361926,2016-03-22T15:00:00Z,0,0,0,68,15,Tue,Afternoon
7086361926,2016-03-22T16:00:00Z,0,0,0,68,16,Tue,Afternoon
7086361926,2016-03-22T17:00:00Z,0,0,0,69,17,Tue,Afternoon
7086361926,2016-03-22T18:00:00Z,0,0,0,68,18,Tue,Evening
7086361926,2016-03-22T19:00:00Z,0,0,0,68,19,Tue,Evening
7086361926,2016-03-22T20:00:00Z,413,12,0.2,117,20,Tue,Evening
7086361926,2016-03-22T21:00:00Z,185,6,0.1,101,21,Tue,Evening
7086361926,2016-03-22T22:00:00Z,555,16,0.266667,140,22,Tue,Night
7086361926,2016-03-22T23:00:00Z,482,21,0.35,143,23,Tue,Night
7086361926,2016-03-23T00:00:00Z,342,17,0.283333,140,0,Wed,Night
7086361926,2016-03-23T01:00:00Z,0,0,0,79,1,Wed,Night
7086361926,2016-03-23T02:00:00Z,0,0,0,82,2,Wed,Night
7086361926,2016-03-23T03:00:00Z,0,0,0,80,3,Wed,Night
7086361926,2016-03-23T04:00:00Z,0,0,0,80,4,Wed,Night
7086361926,2016-03-23T05:00:00Z,0,0,0,79,5,Wed,Night
7086361926,2016-03-23T06:00:00Z,0,0,0,73,6,Wed,Morning
7086361926,2016-03-23T07:00:00Z,0,1,0.016667,81,7,Wed,Morning
7086361926,2016-03-23T08:00:00Z,0,5,0.083333,89,8,Wed,Morning
7086361926,2016-03-23T09:00:00Z,0,0,0,68,9,Wed,Morning
7086361926,2016-03-23T10:00:00Z,0,0,0,68,10,Wed,Morning
7086361926,2016-03-23T11:00:00Z,0,0,0,68,11,Wed,Morning
7086361926,2016-03-23T12:00:00Z,0,0,0,68,12,Wed,Afternoon
7086361926,2016-03-23T13:00:00Z,0,0,0,68,13,Wed,Afternoon
7086361926,2016-03-23T14:00:00Z,0,0,0,68,14,Wed,Afternoon
7086361926,2016-03-23T15:00:00Z,322,9,0.15,103,15,Wed,Afternoon
7086361926,2016-03-23T16:00:00Z,382,17,0.283333,125,16,Wed,Afternoon
7086361926,2016-03-23T17:00:00Z,9,1,0.016667,70,17,Wed,Afternoon
7086361926,2016-03-23T18:00:00Z,0,0,0,68,18,Wed,Evening
7086361926,2016-03-23T19:00:00Z,0,0,0,68,19,Wed,Evening
7086361926,2016-03-23T20:00:00Z,0,0,0,68,20,Wed,Evening
7086361926,2016-03-23T21:00:00Z,0,0,0,68,21,Wed,Evening
7086361926,2016-03-23T22:00:00Z,0,0,0,68,22,Wed,Night
7086361926,2016-03-23T23:00:00Z,0,0,0,68,23,Wed,Night
7086361926,2016-03-24T00:00:00Z,0,0,0,68,0,Thu,Night
7086361926,2016-03-24T01:00:00Z,0,0,0,68,1,Thu,Night
7086361926,2016-03-24T02:00:00Z,0,0,0,68,2,Thu,Night
7086361926,2016-03-24T03:00:00Z,0,0,0,68,3,Thu,Night
7086361926,2016-03-24T04:00:00Z,0,0,0,68,4,Thu,Night
7086361926,2016-03-24T05:00:00Z,0,0,0,68,5,Thu,Night
7086361926,2016-03-24T06:00:00Z,4,1,0.016667,70,6,Thu,Morning
7086361926,2016-03-24T07:00:00Z,0,0,0,68,7,Thu,Morning
7086361926,2016-03-24T08:00:00Z,0,0,0,68,8,Thu,Morning
7086361926,2016-03-24T09:00:00Z,737,12,0.2,127,9,Thu,Morning
7086361926,2016-03-24T10:00:00Z,372,9,0.15,119,10,Thu,Morning
7086361926,2016-03-24T11:00:00Z,1192,43,0.716667,188,11,Thu,Morning
7086361926,2016-03-24T12:00:00Z,402,8,0.133333,107,12,Thu,Afternoon
7086361926,2016-03-24T13:00:00Z,1053,43,0.716667,212,13,Thu,Afternoon
7086361926,2016-03-24T14:00:00Z,3311,123,2.05,361,14,Thu,Afternoon
7086361926,2016-03-24T15:00:00Z,611,52,0.866667,269,15,Thu,Afternoon
7086361926,2016-03-24T16:00:00Z,2121,46,0.766667,254,16,Thu,Afternoon
7086361926,2016-03-24T17:00:00Z,114,6,0.1,84,17,Thu,Afternoon
7086361926,2016-03-24T18:00:00Z,593,20,0.333333,133,18,Thu,Evening
7086361926,2016-03-24T19:00:00Z,45,4,0.066667,83,19,Thu,Evening
7086361926,2016-03-24T20:00:00Z,299,11,0.183333,113,20,Thu,Evening
7086361926,2016-03-24T21:00:00Z,218,11,0.183333,112,21,Thu,Evening
7086361926,2016-03-24T22:00:00Z,371,12,0.2,120,22,Thu,Night
7086361926,2016-03-24T23:00:00Z,61,4,0.066667,94,23,Thu,Night
7086361926,2016-03-25T00:00:00Z,2854,102,1.7,324,0,Fri,Night
7086361926,2016-03-25T01:00:00Z,809,18,0.3,148,1,Fri,Night
7086361926,2016-03-25T02:00:00Z,0,0,0,78,2,Fri,Night
7086361926,2016-03-25T03:00:00Z,0,0,0,82,3,Fri,Night
7086361926,2016-03-25T04:00:00Z,0,0,0,81,4,Fri,Night
7086361926,2016-03-25T05:00:00Z,0,0,0,80,5,Fri,Night
7086361926,2016-03-25T06:00:00Z,15,2,0.033333,75,6,Fri,Morning
7086361926,2016-03-25T07:00:00Z,0,0,0,78,7,Fri,Morning
7086361926,2016-03-25T08:00:00Z,0,0,0,75,8,Fri,Morning
7086361926,2016-03-25T09:00:00Z,0,0,0,70,9,Fri,Morning
7086361926,2016-03-25T10:00:00Z,0,0,0,69,10,Fri,Morning
7086361926,2016-03-25T11:00:00Z,0,0,0,74,11,Fri,Morning
7086361926,2016-03-25T12:00:00Z,0,0,0,68,12,Fri,Afternoon
7086361926,2016-03-25T13:00:00Z,0,0,0,68,13,Fri,Afternoon
7086361926,2016-03-25T14:00:00Z,0,0,0,68,14,Fri,Afternoon
7086361926,2016-03-25T15:00:00Z,0,0,0,68,15,Fri,Afternoon
7086361926,2016-03-25T16:00:00Z,0,0,0,68,16,Fri,Afternoon
7086361926,2016-03-25T17:00:00Z,0,0,0,68,17,Fri,Afternoon
7086361926,2016-03-25T18:00:00Z,96,6,0.1,82,18,Fri,Evening
7086361926,2016-03-25T19:00:00Z,146,12,0.2,103,19,Fri,Evening
7086361926,2016-03-25T20:00:00Z,292,9,0.15,103,20,Fri,Evening
7086361926,2016-03-25T21:00:00Z,110,6,0.1,104,21,Fri,Evening
7086361926,2016-03-25T22:00:00Z,160,9,0.15,106,22,Fri,Night
7086361926,2016-03-25T23:00:00Z,169,11,0.183333,119,23,Fri,Night
7086361926,2016-03-26T00:00:00Z,1832,66,1.1,268,0,Sat,Night
7086361926,2016-03-26T01:00:00Z,307,20,0.333333,144,1,Sat,Night
7086361926,2016-03-26T02:00:00Z,9,1,0.016667,79,2,Sat,Night
7086361926,2016-03-26T03:00:00Z,0,0,0,81,3,Sat,Night
7086361926,2016-03-26T04:00:00Z,0,0,0,82,4,Sat,Night
7086361926,2016-03-26T05:00:00Z,0,0,0,81,5,Sat,Night
7086361926,2016-03-26T06:00:00Z,0,0,0,82,6,Sat,Morning
7086361926,2016-03-26T07:00:00Z,0,0,0,82,7,Sat,Morning
7086361926,2016-03-26T08:00:00Z,83,12,0.2,117,8,Sat,Morning
7086361926,2016-03-26T09:00:00Z,1187,30,0.5,180,9,Sat,Morning
7086361926,2016-03-26T10:00:00Z,453,17,0.283333,137,10,Sat,Morning
7086361926,2016-03-26T11:00:00Z,65,5,0.083333,94,11,Sat,Morning
7086361926,2016-03-26T12:00:00Z,1866,38,0.633333,189,12,Sat,Afternoon
7086361926,2016-03-26T13:00:00Z,458,11,0.183333,110,13,Sat,Afternoon
7086361926,2016-03-26T14:00:00Z,1242,31,0.516667,165,14,Sat,Afternoon
7086361926,2016-03-26T15:00:00Z,2412,56,0.933333,230,15,Sat,Afternoon
7086361926,2016-03-26T16:00:00Z,1874,46,0.766667,188,16,Sat,Afternoon
7086361926,2016-03-26T17:00:00Z,952,25,0.416667,151,17,Sat,Afternoon
7086361926,2016-03-26T18:00:00Z,1293,31,0.516667,165,18,Sat,Evening
7086361926,2016-03-26T19:00:00Z,172,7,0.116667,90,19,Sat,Evening
7086361926,2016-03-26T20:00:00Z,69,5,0.083333,93,20,Sat,Evening
7086361926,2016-03-26T21:00:00Z,8,1,0.016667,86,21,Sat,Evening
7086361926,2016-03-26T22:00:00Z,37,1,0.016667,84,22,Sat,Night
7086361926,2016-03-26T23:00:00Z,0,0,0,74,23,Sat,Night
7086361926,2016-03-27T00:00:00Z,6,1,0.016667,70,0,Sun,Night
7086361926,2016-03-27T01:00:00Z,0,0,0,68,1,Sun,Night
7086361926,2016-03-27T02:00:00Z,0,0,0,68,2,Sun,Night
7086361926,2016-03-27T03:00:00Z,0,0,0,68,3,Sun,Night
7086361926,2016-03-27T04:00:00Z,0,0,0,68,4,Sun,Night
7086361926,2016-03-27T05:00:00Z,0,0,0,68,5,Sun,Night
7086361926,2016-03-27T06:00:00Z,247,10,0.166667,104,6,Sun,Morning
7086361926,2016-03-27T07:00:00Z,1805,55,0.916667,240,7,Sun,Morning
7086361926,2016-03-27T08:00:00Z,64,3,0.05,93,8,Sun,Morning
7086361926,2016-03-27T09:00:00Z,14,1,0.016667,87,9,Sun,Morning
7086361926,2016-03-27T10:00:00Z,345,20,0.333333,138,10,Sun,Morning
7086361926,2016-03-27T11:00:00Z,395,18,0.3,132,11,Sun,Morning
7086361926,2016-03-27T12:00:00Z,191,10,0.166667,111,12,Sun,Afternoon
7086361926,2016-03-27T13:00:00Z,251,13,0.216667,112,13,Sun,Afternoon
7086361926,2016-03-27T14:00:00Z,258,12,0.2,115,14,Sun,Afternoon
7086361926,2016-03-27T15:00:00Z,197,6,0.1,102,15,Sun,Afternoon
7086361926,2016-03-27T16:00:00Z,165,7,0.116667,93,16,Sun,Afternoon
7086361926,2016-03-27T17:00:00Z,0,0,0,68,17,Sun,Afternoon
7086361926,2016-03-27T18:00:00Z,0,0,0,68,18,Sun,Evening
7086361926,2016-03-27T19:00:00Z,216,12,0.2,108,19,Sun,Evening
7086361926,2016-03-27T20:00:00Z,827,29,0.483333,167,20,Sun,Evening
7086361926,2016-03-27T21:00:00Z,0,0,0,73,21,Sun,Evening
7086361926,2016-03-27T22:00:00Z,0,0,0,68,22,Sun,Night
7086361926,2016-03-27T23:00:00Z,0,0,0,68,23,Sun,Night
7086361926,2016-03-28T00:00:00Z,0,0,0,68,0,Mon,Night
7086361926,2016-03-28T01:00:00Z,0,0,0,68,1,Mon,Night
7086361926,2016-03-28T02:00:00Z,0,0,0,68,2,Mon,Night
7086361926,2016-03-28T03:00:00Z,0,0,0,68,3,Mon,Night
7086361926,2016-03-28T04:00:00Z,0,0,0,68,4,Mon,Night
7086361926,2016-03-28T05:00:00Z,0,0,0,68,5,Mon,Night
7086361926,2016-03-28T06:00:00Z,0,0,0,68,6,Mon,Morning
7086361926,2016-03-28T07:00:00Z,0,0,0,68,7,Mon,Morning
7086361926,2016-03-28T08:00:00Z,0,0,0,68,8,Mon,Morning
7086361926,2016-03-28T09:00:00Z,0,0,0,68,9,Mon,Morning
7086361926,2016-03-28T10:00:00Z,50,5,0.083333,96,10,Mon,Morning
7086361926,2016-03-28T11:00:00Z,874,31,0.516667,177,11,Mon,Morning
7086361926,2016-03-28T12:00:00Z,37,4,0.066667,89,12,Mon,Afternoon
7086361926,2016-03-28T13:00:00Z,275,7,0.116667,102,13,Mon,Afternoon
7086361926,2016-03-28T14:00:00Z,0,0,0,82,14,Mon,Afternoon
7086361926,2016-03-28T15:00:00Z,76,3,0.05,84,15,Mon,Afternoon
7086361926,2016-03-28T16:00:00Z,1331,28,0.466667,172,16,Mon,Afternoon
7086361926,2016-03-28T17:00:00Z,903,28,0.466667,164,17,Mon,Afternoon
7086361926,2016-03-28T18:00:00Z,103,8,0.133333,104,18,Mon,Evening
7086361926,2016-03-28T19:00:00Z,5,1,0.016667,84,19,Mon,Evening
7086361926,2016-03-28T20:00:00Z,0,0,0,80,20,Mon,Evening
7086361926,2016-03-28T21:00:00Z,0,0,0,81,21,Mon,Evening
7086361926,2016-03-28T22:00:00Z,0,0,0,76,22,Mon,Night
7086361926,2016-03-28T23:00:00Z,0,0,0,78,23,Mon,Night
7086361926,2016-03-29T00:00:00Z,0,0,0,69,0,Tue,Night
7086361926,2016-03-29T01:00:00Z,0,0,0,68,1,Tue,Night
7086361926,2016-03-29T02:00:00Z,0,0,0,68,2,Tue,Night
7086361926,2016-03-29T03:00:00Z,0,0,0,68,3,Tue,Night
7086361926,2016-03-29T04:00:00Z,0,1,0.016667,73,4,Tue,Night
7086361926,2016-03-29T05:00:00Z,0,0,0,71,5,Tue,Night
7086361926,2016-03-29T06:00:00Z,27,6,0.1,87,6,Tue,Morning
7086361926,2016-03-29T07:00:00Z,549,21,0.35,146,7,Tue,Morning
7086361926,2016-03-29T08:00:00Z,582,21,0.35,137,8,Tue,Morning
7086361926,2016-03-29T09:00:00Z,581,17,0.283333,132,9,Tue,Morning
7086361926,2016-03-29T10:00:00Z,63,3,0.05,85,10,Tue,Morning
7086361926,2016-03-29T11:00:00Z,0,0,0,76,11,Tue,Morning
7086361926,2016-03-29T12:00:00Z,198,8,0.133333,96,12,Tue,Afternoon
7086361926,2016-03-29T13:00:00Z,1317,20,0.333333,165,13,Tue,Afternoon
7086361926,2016-03-29T14:00:00Z,0,0,0,82,14,Tue,Afternoon
7086361926,2016-03-29T15:00:00Z,190,6,0.1,97,15,Tue,Afternoon
7086361926,2016-03-29T16:00:00Z,376,11,0.183333,111,16,Tue,Afternoon
7086361926,2016-03-29T17:00:00Z,243,11,0.183333,113,17,Tue,Afternoon
7086361926,2016-03-29T18:00:00Z,132,8,0.133333,103,18,Tue,Evening
7086361926,2016-03-29T19:00:00Z,288,12,0.2,115,19,Tue,Evening
7086361926,2016-03-29T20:00:00Z,110,4,0.066667,95,20,Tue,Evening
7086361926,2016-03-29T21:00:00Z,48,5,0.083333,95,21,Tue,Evening
7086361926,2016-03-29T22:00:00Z,11,2,0.033333,76,22,Tue,Night
7086361926,2016-03-29T23:00:00Z,0,0,0,68,23,Tue,Night
7086361926,2016-03-30T00:00:00Z,0,0,0,68,0,Wed,Night
7086361926,2016-03-30T01:00:00Z,0,0,0,68,1,Wed,Night
7086361926,2016-03-30T02:00:00Z,0,0,0,68,2,Wed,Night
7086361926,2016-03-30T03:00:00Z,0,0,0,68,3,Wed,Night
7086361926,2016-03-30T04:00:00Z,0,0,0,68,4,Wed,Night
7086361926,2016-03-30T05:00:00Z,0,0,0,68,5,Wed,Night
7086361926,2016-03-30T06:00:00Z,691,17,0.283333,139,6,Wed,Morning
7086361926,2016-03-30T07:00:00Z,381,15,0.25,123,7,Wed,Morning
7086361926,2016-03-30T08:00:00Z,10,1,0.016667,85,8,Wed,Morning
7086361926,2016-03-30T09:00:00Z,47,3,0.05,89,9,Wed,Morning
7086361926,2016-03-30T10:00:00Z,594,15,0.25,124,10,Wed,Morning
7086361926,2016-03-30T11:00:00Z,32,1,0.016667,87,11,Wed,Morning
7086361926,2016-03-30T12:00:00Z,132,9,0.15,103,12,Wed,Afternoon
7086361926,2016-03-30T13:00:00Z,930,17,0.283333,163,13,Wed,Afternoon
7086361926,2016-03-30T14:00:00Z,639,11,0.183333,135,14,Wed,Afternoon
7086361926,2016-03-30T15:00:00Z,216,5,0.083333,99,15,Wed,Afternoon
7086361926,2016-03-30T16:00:00Z,514,18,0.3,130,16,Wed,Afternoon
7086361926,2016-03-30T17:00:00Z,102,4,0.066667,98,17,Wed,Afternoon
